Opera,Herbert Kupferberg,,Newsweek Books,,,Guide,English,,,,"1975, Second Edition; 1979--Arnoldo Mondadori Editore",1,1,,,,NY
Opera & Ideas: From Mozart to Strauss,Paul Robinson,,Cornell University Press,,,Guide,English,,,,"1985, Edition Two; 1987--Harper & Row Publishers, inc.",1,1,,,,NY
Opera 101: A Complete Guide to Learning and Loving Opera,"Fred Plotkin, Placido Domingo",,Hyperion,,,Guide,English,,,,1994,1,1,,,,NY
Opera and Modern Culture: Wagner and Strauss,Lawrence Kramer,,"University of California Press, Ltd.",,,Guide,English,,,,2004,1,1,,,,NY
Opera Anecdotes,Ethan Mordden,,Oxford University Press,,,Anecdotes,English,,,,1985,1,1,,,,NY
Opera Cat (BOOK),Tess/ Wesson,,,,,Children's Literature,English,,,,,1,1,,,,NY
Opera Houses of Europe,Andras Kaldor,,"Antique Collector's Club, Ltd.",,,Guide (Pictures),English,,,,1996,1,1,,,,NY
Opera in Old San Francisco: A Brief Anecdotal History,"Mary Jean Clauss, Francis J. Clauss",,"Outskirts Press, Inc.",,,Guide,English,,,,2013,1,1,,,,NY
"Opera in the Twentieth Century: Sacred, Profane, Godot",Ethan Mordden,,Oxford University Press,,,Guide,English,,,,1978,1,1,,,,NY
Opera Lover's Companion,Mary Ellis Peltz,,Ziff-Davis Publishing Company,,,Guide,English,,,,"1946; Metropolitan Opera Guild, Inc.",1,1,,,,NY
Opera Offstage: Passion and Politics Behind the Great Operas,Milton Brener,,"Walker Publishing Company, Inc.",,,Non-fiction,English,,,,1996,1,1,,,,NY
Opera on Record,"Alan Blyth, Malcolm Walker",,"Hutchinson & Co., Ltd.",,,Guide,English,,,,1979,1,1,,,,NY
Opera Plots Made Easy: What's Really Going On at the Opera,Robert Deaver,,Deaver Corporation,,,Guide,English,,,,1984,1,1,,,,NY
Opera Production: A Handbook,Quaintance Eaton,,University of Minnesota Press,,,Guide,English,,,,"1961, Second Edition; 1962",1,1,,,,NY
"Opera Quarterly: Volume II, Number I","Sherwin Sloan, Irene Sloan",,The University of North Caroline Press,,,Encyclopedia,English,,,,"1984; Volume II, Number I--Spring 1984",1,1,,,,NY
"Opera Quarterly: Volume II, Number III","Sherwin Sloan, Irene Sloan",,The University of North Carolina Press,,,Encyclopedia,English,,,,1984; Volume II Number III--Autumn 1984,1,1,,,,NY
Opera Unveiled 2000,Desiree Mays,,Katydid Books,,,Guide,English,,,,2000; The Santa Fe Opera Season,1,1,,,,NY
Opera Unveiled 2004,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2004; Simon Boccanegra, Don Giovanni, Beatrice & Benedict, Agrippina, La sonnambula",1,1,,,,NY
Opera Unveiled 2006,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2006; Carmen, Cinderella, The Magic Flute, Salome, The Tempest",1,1,,,,NY
Opera Unveiled 2007,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2007; Daphne, La Boheme, Platee, Tea: A Mirror of Soul, Cosi Fan Tutte",1,1,,,,NY
Opera Unveiled 2008,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2008; Falstaff, Billu Bidd, The Marriage of Figaro, Radamisto, Adriana Mater",1,1,,,,NY
Opera Unveiled 2009,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2009; La Traviata, Alceste, The Elixir of Love, The Letter, Don Giovanni",1,1,,,,NY
Opera Unveiled 2010,Desiree Mays,,Katydid Books,,,Guide,English,,,,"2010; Madame Butterfly, Albert Herring, The Tales of Hoffman, The Magic Flute, Life is a Dream",1,1,,,,NY
Opera: A New Way of Listening,Alexander Waugh,,"De Agostini Editions, Ltd.",,,Guide With CD,English,,,,1996; With CD,1,1,,,,NY
"Opera: Composers, Synopses, Singers, Performances",Sam Atkinson,,Dorling Kindersley Ltd.,,,Encyclopedia,English,,,,Studio Cactus Ltd.,1,1,,,,NY
Opera: The Complete Art Form,Ralph Piscitelli,,,,,Biography/Guide,English,,,,,1,1,,,,NY
Orfeo ed Euridice,Christoph Gluck,,Ranieri de' Calzabigi,,Piano,Score- PV,Italian,,,,Ricordi; Edited by Mario Parenti (1962),2,2,,,,NY
Orlando Furioso (DVD),Antonio Vivaldi,,Grazio Braccioli,,,Opera Performance,Italian,,,,2011 Theatre des Champs-Elysees; Larmore,1,1,DVD,,,NY
Orlando Paladino (DVD),Joseph Haydn,,Nunziano Porta,,,Opera Performance,Italian,,,,"2009 Staatsoper Unter den Linden; Marlis Petersen, Tom Randle",1,1,DVD,,,NY
Orphee et Eurydice (DVD),Christoph Willibald Gluck,,Pierre-Louis Moline,,,Opera Performance,French,,,,2008 Teatro Comunale di Bologna; Alagna,1,1,DVD,,,NY
Os Justi,"Bruckner, Anton","ed. Sisson, William","Bruckner, Anton",SATB,None,Romantic,Latin,Austrian,Religious,Bruckner,"Difficult, with melismas and lone phrases",1,1,,,,NY
Otelli,"Giuseppe Verdi, Arrigo Boito, Walter Ducloux",,"G Schirmer, Inc.",,,Libretto,"English, Italian",,,,1963,1,1,,,,NY
Otello,Giuseppe Verdi,,Arrigo boito,,Piano,Score- PV,Italian,,,,"G. Schirmer, Inc.; English Version by Francis Hueffer",2,2,,,,NY
Otello,"Guiseppe Verdi, Nicholas John","John Calder, Ltd., Riverrun Press, Inc.",,,,Libretto,"Italian, English",,,,"1981, Edition Two; 1988",1,1,,,,NY
Otello (DVD),Giuseppe Verdi,,Arrigo Boito,,,Opera Performance,Italian,,,,1962 Deutshce Oper Berlin,1,1,DVD,,,NY
Otello (DVD),Giuseppe Verdi,,Arrigo Boito,,,Opera Performance,Italian,,,,"2001 Teatro alla Scala di Milano; Placido Domingo, Barbara Frittoli, Leo Nucci, Orchestra and Chorus of the Teatro alla Scala",2,2,DVD,,,NY
Othello (DVD),Giuseppe Verdi,,Arrigo Boito,,,Opera Performance,Italian,,,,1965 Otto Schenk Production,1,1,DVD,,,NY
Our Winter Wonderland,Various,"Snyder, Audrey",Various,2 part,Piano,Contemporary,English,USA,Christmas,"Winter/ Snow, Large Intervals","What a nice addition to a Winter Concert. Secular melody of Christmas music. Includes: Let it Snow, Winter Wonderland, Most Wonderful Time of the Year.",10,10,,,,NY
Over the Garden Wall (BOOK/CD),,,,,,Instructional Material,English,,,,Children's songs and games from England,1,1,Book/CD,,,NY
Overture Die Meistersinger,"Richard Wagner, Dyneley Husseym Gordon Jacob",,Penguin Books Ltd.,,,Score,English,,,,1953,1,1,,,,NY
"Owl and the Pussycat, The","Owens, Stephen",,Edward Lear,SA,Piano,Contemporary,English,USA,Animal Story,"Singing in canon, 6/8 time",,1,1,,,,NY
"Oxen, The","Berkeley, Michael",,"Hardy, Thomas",SATB,Piano,Carol,English,England,Christmas,"Harmony, Partsinging, Headvoice","Simple, but nice piece for Christmas Eve, Optional a cappella",1,1,,,,NY
Oye La Musica (lvl. 2),"Althouse, Jay",,"Althouse, Jay",2-part,Piano,Contemporary,Spanish/ English,USA,Music,"Spanish, partsinging",Fun and syncopated. Arpeggiates on the tonic and dominiant scale throughout the song.,25,25,,,,NY
Oye La Musica (lvl. 3),"Althouse, Jay",,"Althouse, Jay",SAB,Piano,Contemporary,Spanish/ English,USA,Music,"Spanish, partsinging",Fun and syncopated. Arpeggiates on the tonic and dominiant scale throughout the song.,1,1,,,,NY
Oye La Musica (lvl. 4),"Althouse, Jay",,"Althouse, Jay",SATB,Piano,Contemporary,Spanish/ English,USA,Music,"Spanish, partsinging",Fun and syncopated. Arpeggiates on the tonic and dominiant scale throughout the song.,1,1,,,,NY
Paen of Brotherhood,"Butler, Eugene",,"Davis, Ozora S.",SATB,Piano,Sacred,English,Unknown,Brotherhood,"Chord analysis, accents",Rather difficult piece for students. Incorporates a heavily articulated and accented score. Some shifting tonalites may be difficult to master without previous training and good part-singing abilities.,1,1,,,,NY
Pagliacci,Ruggiero Leoncavallo,,Ruggiero Leoncavallo,,Piano,Score- PV,Italian,,,,"1963 G. Schirmer, Inc.; English Version by Joseph Machlis",1,1,,,,NY
Pai duli vwidhul ja,Russian Folksong,"Sametz, Steven",Traditional Russian,SSATB,,Folk Song,Russian dialect,Russia,Sweetheart,"foreign language and style, staccato, diction, shades of piano pp-ppp","exclamations, fast tempo, lively character",1,1,,,,NY
Painted Memories,David L. Brunner,,Bill Worrell,2-Part Treble,Piano and Oboe,,English,,,,,1,1,,,,NY
"Panda Chant II (from ""The Games: a science fiction opera"")",Meredith Monk,,,Mixed Voices,,,,,,,,15,15,,,,NY
Panis Angelicus,Claudio Casciolini,Theron Kirk,,SATB,A cappella (with rehearsal accompaniment),Sacred,Latin,Italy,Mass,,,2,2,,,,NY
Panis Angelicus (Bread of the angel host),Cesar Franck,John Rutter,St. Thomas Aquinas,SATB,Organ,Sacred,"Latin, or English translation",,Mass,,,1,1,,,,NY
Papageno: Emanuel Schikaneder,"Kurt Honolka, Jane Mary Wilde, Reinhard G. Pauly",,Amadeus Press,,,Biography,English,,,,1990,1,1,,,,NY
Papageno-Papagena Duet,"Mozart, Wolfgang Amadeus","Rao, Doreen",Schikcaneder and Glesecke,2 part,Piano,Classical,German/ English,Austria,Opera,"Opera, German, Austria, Mozart, Performance, History","Papageno meets his Papagena and they sing about the joy of life and love. Very cute, and entertaining",27,26,,,,NY
Parsifal,Richard Wagner,,Richard Wagner,,Piano,Score- PV,German,,,,"G. Schirmer, Inc.; English Translation by Margareth Glyn; Complete Vocal Score in a Facilitated Arrangement by Karl Klindworth",2,2,,,,NY
Parsifal,"Richard Wagner, Stewart Robb",,"G. Schirmer, Inc.",,,Libretto,"English, German",,,,1962,1,1,,,,NY
"Parting Blessing, A",J. Jerome Williams,,Shawnee,SATB,A,Religious,English,,Traditional,,,1,1,,,,NY
Partners Across America,"Gallina, Jill",,"Gallina, Jill",Partner Song,A Cappella,Folksong,English,American,Folksong,Preparation for learning harmony as well as the origin of these historical American folk songs.,Jill Gallina's original melodies are partnered with some very familiar American folk songs. Younger children will learn these songs quickly and easily if they don't already know them. Older children will enjoy putting the two songs together. Songs inclu,1,1,,,,NY
"Passion Chorale, The","Mendelssohn, Felix","Edwards, Geoffrey",Anonymous,SAB,Piano,Romantic,English,German,Religious,"Harmony, Solfege, sustained phrases","Very slow, long largo and legato phrases. Good for beginner part-singing and males who are just developing their voices.",1,1,,,,NY
Pater Noster,"Stravinksy, Igor",,Latin Text,SATB,a capella,20th Century,Latin,Russian,Religious,"Harmony, Beat Emphasis","Very structured and rhythmic piece. Meter changes, simple harmony.",1,1,,,,NY
"Patriotic Salute, A","Cohan, George M.","Albrecht, Sally K.","Cohan, George M.",SAB,Piano,Contemporary,English,USA,Patriotism,George M. History of Musical Theater/ Vaudeville,"This features two songs written by George M. Cohan. Fun and march-like. ""The Yankee Doodle Boy"" and ""You're a Grand Old Flag""",1,1,,,,NY
Patterns of Sound (BOOK),,,,,,Book,,,,,,1,0,Book,,,NY
Pavane,"Faure, Gabriel","Rao, Doreen","Rao, Doreen",2 part,Piano,Romantic,Nonsense Syllables,France,Dance,"Faure, France, Dance, Major/Minor","Moderately difficult piece. The Pavane embodies the clarit, balance and serenity of Renaissance dance form as well as the subtle color and shading of 19th Century French Music. Written for two treble voice parts. For some parts the tessitura sits high in",19,19,,,,NY
Peace I Leave with You (lvl. 1),"Mozart, Wolfgang Amadeus","Moore, Donald","Moore, Donald",2-part,Piano,Classical,English,Austria,Peace,"Mozart, American Sign Language.",Very simple and easy piece (in both arrangements). The melody is legato and the canon is very sweet.,10,10,,,,NY
Peace I Leave with You (lvl. 3),"Mozart, Wolfgang Amadeus","Moore, Donald","Moore, Donald",SAB,Piano,Classical,English,Austria,Peace,"Mozart, American Sign Language.",Very simple and easy piece (in both arrangements). The melody is legato and the canon is very sweet.,1,1,,,,NY
Peking Opera,Elizabeth Halson,,Oxford University Press,,,Guide,English,,,,1966,1,1,,,,NY
Pelleas and Melisande,Claude Debussy,,Claude Debussy,,,Score- PV,French,,,,Belwin Mills Publishing Corp.; With French and English text,1,1,,,,NY
Pelleas et Melisande (DVD),Claude Debussy,,Claude Debussy,,,Opera Performance,French,,,,"2004 Opernhaus Zurich; Rodney Gilfry, Isabel Rey",1,1,DVD,,,NY
Per Spelman,Norwegian Folk Song,"Shields, Valerie",Traditional,2 part,Piano,Folksong,Norwegian/ English,Norway,Music,"Norway, Folk songs",Per Spelman is one of the most well-known folk songs in Norway. It tells the story of a poor man who sells his only possession -a cow- to acquire a fiddle. He finds such delight in his fiddle that he vows he will never part with it.,1,1,,,,NY
Persee (DVD),Jean-Baptiste Lully,,Philippe Quinault,,,Opera Performance,French,,,,"2008 Elgin Theatre; Cyril Auvity, Marie Lenormand",1,1,DVD,,,NY
Peter Grimes,Benjamin Britten,,Montagu Slater,,Piano,Score- PV,English,,,,1945 Boosey & Hawkes; Vocal Score by Erwin Stein; Prologue derived from the poem of George Crabbe,2,2,,,,NY
"Philosophy in a New Key: A Study in the Symbolism of Reason, Rite and Art",Susan K. Langer,,Harvard University Press,,,Guide,English,,,,"1942, Third Edition; 1980",1,1,,,,NY
Pia de Tolomei (DVD),Gaetano Donizetti,,Salvatore Cammarano,,,Opera Performance,Italian,,,,"2005 Teatro la Fenice di Venezia; Patrizia Ciofi, Dario Schmunck",1,1,DVD,,,NY
Pilgrim's Chorus (from Tannhauser),"Wagner, Richard","Christiansen, Paul",,SATB,,Opera chorus,English,,,,,1,1,,,,NY
Placido e il Mar (from Idomeneo),"Mozart, Wolfgang Amadeus","Wagner, Roger",,SATB,,,Italian/English,,,,,1,1,,,,NY
Plenty Good Room,Traditional/African-American Spiritual,"Schelat, David",,SATB,A Cappella,Religious,English,USA,Sin & Salvation,"Origin of Spiritual genre; tempo, dynamic, and meter changes; staccato; mode mixture, syncopation","Solo is optional; traditional, a cappella spiritual; would be challenging, but fun for an upper-level high school choir; particularly entertaining piece, arranger has utilized some ""call and response,"" and lots of fermatas and tempo markings to help guide",1,1,,,,NY
Pokare Kare Ana,"Tomoana, Paware","O'Leary, Mark","Tomoana, Paware",2 part,Piano,Folk song,Maori,New Zealand,Love,"Maori, New Zealand","This is a love song from New Zealand. It celebrates the famous story of Hinemoa, a Maori Princess, who was in love with Tutaneki, a common warrior.",1,1,,,,NY
Polovtsian Dances,"Borodin, Alexander","ed. Rutter, John","translation Lloyd-Jones, David",SATB,Piano,19th Century,Russian,Russian,Dance/ Opera,"Russian, Borodin","The Polovtsian Dances -brimming with melody, rhythmic excitement and orchestral color- have always been a favorite concert piece, though Prince Igor -the opera from which they come- is rarely performed outside of Russia. Very Difficult.",2,2,,,,NY
Porgy and Bess,George Gershwin,,DuBose Heyward,,Piano,Score- PV,English,,,,"Gershwin Publishing Corporation/Chapell & Co., Inc.; Lyrics by Du Bose Heyward and Ira Gershwin",1,1,,,,NY
Portraits of Greatness: Beethoven,Elite Publishing Corporation,,Elite Publishing Corporation,,,Guide,English,,,,1984,1,1,,,,NY
Portraits of Greatness: Gershwin,Treves Publishing Company,,Treves Publishing Company,,,Guide,English,,,,1987,1,1,,,,NY
Portraits of Greatness: Mozart,Elite Publishing Corporation,,Elite Publishing Corporation,,,Guide,English,,,,"1984, Second Edition; 1989",1,1,,,,NY
Portraits of Greatness: Puccini,Treves Publishing Company,,Treves Publishing Company,,,Guide,English,,,,1985,1,1,,,,NY
Portraits of Greatness: Toscanini,"John W. Freeman, Walfredo Toscanini",,Treves Publishing Company,,,Biography,English,,,,1987,1,1,,,,NY
Portraits of Greatness: Verdi,Elite Publishing Corporation,,Elite Publishing Corporation,,,Biography,English,,,,1984,1,1,,,,NY
"Power of One, The","Gilpin, Greg",,,2-part,,,English,,,,,1,1,,,,NY
"Prairie Fire, The","Porter, Thomas J.",,"Page, Alice Sinclair",SATB,Piano,Contemporary,English,American,Fire,"Nature, Ecosystems, Part-singing, Chord Anlysis, Dynamics","Interesting piece it attempts to create the illusion of a fire. From the beginning when you first sense smoke in the air to the strange calm after it is over. All parts must have vocal dexerity, strong sense of pitch and indepedant part singing.",1,1,,,,NY
"Praise the Lord, Ye Servants","Blow, John","ed. Statham, Heathcote D.",Psalm 113,SATB,Piano,Baroque,English,England,Religious,"John Blow, England","Fugue-like, with a fanfare at the beginning. Some difficult passages, melody is somewhat mellifluous.",1,1,,,,NY
Praise the Name of the Lord,"Ivanoff, P.","Norden, N. Lindsay","Ivanoff, P.",SATB,Piano,,English,Russian,Religious,Russian Music,"In 3/4, a nice waltz-like feeling. Quiet and lulling at first, but the piece slowly rises to a full forte, only diminish back to piano with the final ""alleluia""",1,1,,,,NY
"Praise to the Lord, the Almighty",Hal H. Hopson,,"Joachim Neander, tr. Catherine Winkworth",SATB and Congregation,"Organ, with optional handbells",Sacred,English,,,,,1,1,,,,NY
Praise Ye the Lord,"Mozart, W.A.","Lynn, George",Psalm 117,SATB,Piano,Classical,Latin/ English,Austria,Religious,"Mozart, Austria","A wonderful piece. Gorgeous melody. Some intricate passages, but the piece is mostly a solo, accompanied by choir.",1,1,,,,NY
"Praise Ye the Lord, All Nations","Bach, J.S.","Sherman, Arnold",Psalm 117,SAB,Keyboard,Baroque,English,Germany,Religious,"Bach, J.S.","Nice beginner piece, for students just learning part-singing. It long runs, but mostly simple chords repeated throughout.",1,1,,,,NY
"Praise ye the Lord, all ye Gentiles","Bach, J. S","Rutter, John",Psalm 117,SATB,Organ,Religious,English/German,Germany,Religious,"Motet, J.S. Bach","The 117th Psalm, Bach's motet for small choirs",1,1,,,,NY
Prayer for the Children,"Parks, Gary E.","Althouse, Jay","Parks, Cathryne E.",2 part,Piano,Contemporary,English,USA,Prayer,"Diversity, Solfege","A Great piece about diversity, simple in 3/4 with a nice melody.",10,10,,,,NY
Prayer from Hansel and Gretel (Evening Prayer),"Humperdinck, Engelbert","Riegger, Wallingford",,SSA,,Opera,English,,,,,1,0,Octavo,http://www.shawneepress.com/product/viewproduct.do?itemid=35017362,,NY
Prayer Litany,"Kemp, Helen",,St Francis and St Richard,2 part,Piano,Contemporary,English,USA,Prayer,"Solfege, Scales",Very beautiful melody. Nice arpeggiations throughout the range incorporating head voice. Sort of a wave-like feeling and rocking motion. Would be a nice addition to a concert.,10,10,,,,NY
